655930,20,101,-23,1
0,21,0,0,0
0,21,-1,0,0
19,10D,30
43,104,14
33,111,11
22,10,7370820
0,D,30
0,A,-3382112
0,B,15122161
0,C,51
40,10C,1234
41,10D,30
37,20,107,-31,-21
0,21,0,-2,1
20,104,13
25,111,11
35,10C,1230
43,10D,30
49,104,12
30,111,11
21,20,110,-17,3
0,21,-1,0,0
20,10C,1246
41,10D,30
46,104,12
34,111,11
39,10C,1234
33,20,115,-28,3
0,21,-1,0,3
20,10D,30
41,10,7370880
0,D,30
0,A,-3382109
0,B,15122165
0,C,51
40,104,12
31,111,13
34,10C,1144
34,20,98,-23,-10
0,21,-2,0,-2
18,10D,30
38,10,7370900
0,D,29
0,A,-3382108
0,B,15122167
0,C,51
41,104,18
40,111,12
34,10C,1207
34,20,105,-17,-13
0,21,-1,1,0
19,10D,30
37,10,7370920
0,D,29
0,A,-3382107
0,B,15122168
0,C,51
40,104,20
28,111,12
34,10C,1203
46,20,103,-25,4
0,21,0,0,0
19,10D,29
48,104,20
30,111,12
30,10C,1199
45,10D,29
36,20,121,-5,0
0,21,0,0,-1
22,104,21
32,111,12
29,10C,1199
47,10D,29
49,104,21
24,20,99,-24,-9
0,21,0,-1,0
21,10,7370980
0,D,29
0,A,-3382104
0,B,15122172
0,C,51
62,111,12
33,10C,1199
42,10D,29
45,104,21
21,20,91,-30,-3
0,21,0,0,0
17,10,7371000
0,D,29
0,A,-3382103
0,B,15122173
0,C,51
66,111,12
42,10C,1187
44,10D,28
37,20,98,-25,-6
0,21,0,0,-1
22,104,21
26,111,12
30,10C,1191
47,10D,28
48,104,21
23,10,7371040
0,D,29
0,A,-3382101
0,B,15122176
0,C,51
40,111,12
18,20,128,2,-5
0,21,0,-1,-2
21,10C,1203
44,10D,28
44,104,21
31,111,12
30,10C,1203
34,20,99,-31,18
0,21,0,0,2
19,10D,28
48,104,21
37,111,12
31,10C,1210
67,10D,28
38,20,118,-17,-15
0,21,0,0,1
19,104,21
30,111,12
34,10C,1199
34,10,7371100
0,D,29
0,A,-3382097
0,B,15122179
0,C,51
41,10D,28
44,20,90,-28,-14
0,21,0,0,3
20,104,21
39,111,12
30,10C,1207
44,10D,28
46,104,20
21,20,102,-23,-6
0,21,-1,0,0
20,111,12
29,10C,1210
55,10D,28
49,104,20
30,111,12
21,20,106,-20,-12
0,21,-1,-1,0
20,10C,1214
42,10D,28
47,104,20
30,111,12
30,10C,1218
35,20,103,-24,-7
0,21,-1,0,0
19,10D,28
46,104,20
23,10,7371180
0,D,29
0,A,-3382093
0,B,15122184
0,C,51
40,111,12
31,10C,1222
43,20,105,-22,-12
0,21,-1,0,0
21,10D,28
46,104,20
22,10,7371200
0,D,29
0,A,-3382092
0,B,15122185
0,C,51
40,111,12
28,10C,1218
43,20,100,-23,-10
0,21,0,0,0
20,10D,28
53,104,21
21,10,7371220
0,D,29
0,A,-3382091
0,B,15122187
0,C,51
40,111,14
37,10C,1230
34,20,100,-25,-7
0,21,0,0,0
20,10D,28
43,10,7371240
0,D,29
0,A,-3382090
0,B,15122188
0,C,51
41,104,25
28,111,14
30,10C,1246
40,20,101,-24,-12
0,21,0,0,-1
18,10D,28
47,104,28
22,10,7371260
0,D,29
0,A,-3382089
0,B,15122189
0,C,51
41,111,14
27,10C,1269
42,10D,28
38,20,103,-23,-7
0,21,0,-1,0
18,104,29
32,111,14
23,10,7371280
0,D,29
0,A,-3382088
0,B,15122190
0,C,48
41,10C,1281
40,10D,28
45,104,29
21,20,99,-20,-10
0,21,0,-1,0
21,111,14
32,10,7371300
0,D,29
0,A,-3382087
0,B,15122191
0,C,48
46,10C,1308
40,10D,28
45,104,28
30,20,94,-25,-14
0,21,-1,0,0
21,111,14
27,10C,1304
48,10D,28
49,104,28
30,111,15
28,20,95,-21,-13
0,21,-2,0,-3
21,10C,1296
40,10D,28
50,104,31
29,111,15
32,10C,1289
34,20,108,-18,-19
0,21,-2,0,0
21,10D,29
43,104,32
30,111,15
30,10C,1285
45,10D,29
38,20,99,-16,-11
0,21,-2,0,0
24,104,33
28,111,15
30,10C,1281
46,10D,29
48,104,33
22,10,7371400
0,D,30
0,A,-3382081
0,B,15122197
0,C,48
41,111,15
19,20,108,-14,-24
0,21,-2,1,-2
20,10C,1261
45,10D,29
48,104,33
32,10,7371420
0,D,30
0,A,-3382080
0,B,15122198
0,C,48
41,111,15
20,20,101,-25,-15
0,21,-2,0,2
19,10C,1261
53,10D,30
46,104,33
22,10,7371440
0,D,30
0,A,-3382079
0,B,15122200
0,C,48
41,111,15
23,20,95,-26,-9
0,21,-2,0,-2
21,10C,1242
44,10D,30
48,104,33
23,10,7371460
0,D,30
0,A,-3382078
0,B,15122201
0,C,48
39,111,15
29,20,103,-22,-20
0,21,-2,0,0
20,10C,1234
44,10D,30
45,104,34
21,10,7371480
0,D,30
0,A,-3382077
0,B,15122202
0,C,48
41,111,15
28,10C,1218
34,20,104,-15,-18
0,21,-1,0,-2
20,10D,30
45,104,35
24,10,7371500
0,D,30
0,A,-3382075
0,B,15122204
0,C,48
42,111,15
30,10C,1222
39,20,97,-26,-13
0,21,-1,0,-1
21,10D,30
54,104,35
31,10,7371520
0,D,30
0,A,-3382074
0,B,15122205
0,C,48
40,111,15
31,10C,1238
35,20,85,-29,-20
0,21,-1,0,0
20,10D,30
43,104,36
21,10,7371540
0,D,30
0,A,-3382073
0,B,15122206
0,C,48
41,111,15
28,10C,1285
47,20,130,10,-14
0,21,-1,1,-1
19,10D,30
43,104,35
22,10,7371560
0,D,30
0,A,-3382072
0,B,15122208
0,C,48
41,111,16
31,10C,1300
43,10D,30
36,20,107,-12,-10
0,21,-2,0,0
21,104,37
20,10,7371580
0,D,30
0,A,-3382071
0,B,15122209
0,C,48
55,111,16
38,10C,1328
46,10D,30
37,20,85,-23,-4
0,21,-1,0,0
20,104,40
32,111,16
29,10C,1324
43,10D,30
46,104,40
31,111,16
22,20,97,-26,-19
0,21,-2,0,0
17,10,7371620
0,D,31
0,A,-3382069
0,B,15122212
0,C,48
66,10C,1308
55,10D,30
44,104,41
22,20,95,-13,-15
0,21,-2,0,1
16,10,7371640
0,D,31
0,A,-3382068
0,B,15122213
0,C,48
67,111,16
31,10C,1261
45,10D,30
43,20,102,-17,-15
0,21,-3,-1,0
21,104,41
31,111,16
29,10C,1250
43,10D,30
48,104,41
34,20,102,-21,-14
0,21,-2,-1,0
18,10,7371680
0,D,31
0,A,-3382065
0,B,15122216
0,C,48
65,111,14
32,10C,1234
44,10D,30
43,20,116,-16,-18
0,21,-3,-3,0
20,104,33
28,111,14
30,10C,1265
46,10D,30
49,104,29
21,10,7371720
0,D,32
0,A,-3382063
0,B,15122219
0,C,48
41,111,13
19,20,123,-9,-11
0,21,-3,0,-1
20,10C,1261
54,10D,30
45,104,25
21,10,7371740
0,D,31
0,A,-3382062
0,B,15122220
0,C,48
45,111,12
20,20,98,-21,-12
0,21,-2,0,-1
19,10C,1230
44,10D,30
44,104,21
24,10,7371760
0,D,31
0,A,-3382061
0,B,15122221
0,C,48
40,111,12
27,10C,1222
35,20,107,-20,-11
0,21,-2,0,0
20,10D,30
46,104,18
30,111,12
35,10C,1218
35,10,7371780
0,D,31
0,A,-3382060
0,B,15122223
0,C,3
39,10D,30
35,20,99,-24,-19
0,21,-2,0,-1
19,104,18
25,10,7371800
0,D,31
0,A,-3382059
0,B,15122224
0,C,3
51,111,12
32,10C,1179
43,10D,30
37,20,97,-29,-15
0,21,-2,0,0
19,104,20
29,111,13
40,10C,1148
43,10D,30
45,104,23
71,20,82,-29,-18
0,21,0,2,1
21,111,14
32,10C,1199
42,10D,30
49,104,26
31,111,15
24,10,7371860
0,D,31
0,A,-3382056
0,B,15122229
0,C,3
40,10C,1203
32,20,109,-18,-10
0,21,0,0,-3
20,10D,30
43,104,33
32,111,16
35,10C,1238
43,10D,30
38,20,96,-24,2
0,21,0,0,-1
19,104,37
28,111,16
31,10C,1238
43,10D,30
62,104,40
21,20,110,-11,-5
0,21,0,0,0
20,111,16
28,10C,1250
44,10D,30
47,104,40
29,111,16
30,10C,1253
34,20,96,-30,-5
0,21,0,0,1
20,10D,30
54,10,7371940
0,D,31
0,A,-3382052
0,B,15122235
0,C,3
39,104,40
27,111,16
48,10C,1277
34,20,93,-27,-4
0,21,0,0,0
20,10D,30
44,104,40
30,111,16
30,10C,1285
43,10D,30
37,20,102,-17,-3
0,21,0,0,0
19,104,40
29,111,16
21,10,7371980
0,D,31
0,A,-3382050
0,B,15122237
0,C,3
39,10C,1300
41,10D,30
50,104,38
20,20,96,-20,-1
0,21,0,0,0
18,111,16
22,10,7372000
0,D,31
0,A,-3382049
0,B,15122239
0,C,3
54,10C,1324
42,10D,30
48,104,37
22,20,102,-17,-6
0,21,0,0,0
20,111,16
20,10,7372020
0,D,31
0,A,-3382047
0,B,15122240
0,C,3
54,10C,1316
45,10D,30
48,104,37
31,20,97,-23,-6
0,21,0,0,0
20,111,15
32,10C,1285
47,10D,30
62,104,31
31,111,13
22,20,93,-21,-12
0,21,-1,0,-1
16,10,7372060
0,D,31
0,A,-3382045
0,B,15122243
0,C,3
66,10C,1234
44,10D,30
44,104,26
31,111,13
21,20,96,-29,-7
0,21,-1,0,0
21,10C,1242
44,10D,30
50,104,22
27,111,12
27,10,7372100
0,D,32
0,A,-3382043
0,B,15122246
0,C,3
40,10C,1238
32,20,109,-19,-10
0,21,-1,0,0
20,10D,30
47,104,21
32,111,14
27,10,7372120
0,D,31
0,A,-3382042
0,B,15122247
0,C,3
40,10C,1242
37,20,93,-29,-4
0,21,-1,0,0
19,10D,30
44,104,25
32,111,14
40,10C,1242
43,10D,30
38,20,96,-18,-10
0,21,-1,0,0
23,104,27
28,111,14
32,10C,1214
44,10D,30
38,10,7372160
0,D,31
0,A,-3382040
0,B,15122250
0,C,50
40,104,27
20,20,103,-16,-5
0,21,-1,-1,0
19,111,14
31,10C,1195
43,10D,30
50,104,28
40,111,14
21,20,103,-27,-13
0,21,0,0,0
20,10C,1183
42,10D,30
47,104,29
30,111,14
30,10C,1195
33,20,91,-24,-11
0,21,-1,0,0
21,10D,30
45,104,29
23,10,7372220
0,D,31
0,A,-3382036
0,B,15122254
0,C,50
40,111,14
32,10C,1207
39,20,105,-22,-14
0,21,-1,0,1
20,10D,30
46,104,29
31,10,7372240
0,D,31
0,A,-3382035
0,B,15122255
0,C,50
45,111,14
28,10C,1218
35,20,94,-24,-9
0,21,-1,0,0
19,10D,30
46,104,29
23,10,7372260
0,D,31
0,A,-3382034
0,B,15122256
0,C,50
40,111,14
28,10C,1230
47,10D,30
47,20,91,-28,-8
0,21,-1,0,0
19,104,29
32,111,14
30,10C,1250
43,10D,30
45,104,28
35,20,97,-24,-12
0,21,-1,0,0
20,111,14
19,10,7372300
0,D,31
0,A,-3382032
0,B,15122259
0,C,50
56,10C,1277
41,10D,30
45,104,28
20,20,105,-19,-6
0,21,-1,0,0
22,111,14
19,10,7372320
0,D,31
0,A,-3382031
0,B,15122260
0,C,50
56,10C,1289
44,10D,30
49,104,27
21,20,110,-15,-4
0,21,0,0,0
25,111,14
38,10C,1300
46,10D,30
49,104,26
32,111,13
21,20,99,-19,-2
0,21,0,0,0
21,10C,1296
41,10D,30
45,104,24
29,111,12
32,10C,1257
35,20,105,-26,-2
0,21,0,-1,0
20,10D,30
44,104,20
30,111,12
30,10C,1250
45,10D,30
37,20,104,-10,-3
0,21,0,0,-2
21,104,17
28,111,11
30,10C,1285
55,10D,30
44,104,14
22,10,7372420
0,D,31
0,A,-3382025
0,B,15122267
0,C,50
42,111,11
19,20,87,-27,-2
0,21,0,0,0
20,10C,1273
40,10D,30
45,104,13
31,111,11
30,10C,1242
44,20,108,-25,-6
0,21,0,0,0
19,10D,30
47,104,14
28,111,13
35,10C,1167
48,10D,30
37,20,103,-21,0
0,21,0,-1,0
20,104,20
27,111,13
32,10C,1218
44,10D,29
39,10,7372480
0,D,31
0,A,-3382022
0,B,15122270
0,C,50
39,104,21
20,20,100,-22,-12
0,21,0,-1,0
20,111,13
30,10C,1203
47,10D,29
50,104,22
34,111,13
21,20,100,-19,-6
0,21,0,0,0
20,10C,1183
42,10D,29
47,104,23
30,111,12
30,10C,1191
34,20,102,-22,-9
0,21,-1,0,0
20,10D,29
56,104,20
23,10,7372540
0,D,28
0,A,-3382018
0,B,15122274
0,C,50
40,111,12
37,10C,1187
33,20,98,-29,-13
0,21,-1,-1,0
21,10D,28
43,104,16
21,10,7372560
0,D,28
0,A,-3382017
0,B,15122275
0,C,50
45,111,11
32,10C,1230
39,20,104,-20,-12
0,21,-1,0,-1
20,10D,28
47,104,14
21,10,7372580
0,D,28
0,A,-3382016
0,B,15122276
0,C,50
40,111,11
32,10C,1242
43,10D,28
37,20,95,-32,-11
0,21,-1,0,0
19,104,12
21,10,7372600
0,D,28
0,A,-3382015
0,B,15122277
0,C,50
55,111,11
29,10C,1234
46,10D,28
37,20,94,-30,-17
0,21,-1,1,1
20,104,12
28,111,11
30,10C,1199
42,10D,28
57,104,12
30,20,87,-31,-2
0,21,-1,0,0
21,111,11
29,10C,1148
46,10D,28
55,104,13
29,111,11
20,20,97,-31,-11
0,21,-1,0,0
22,10C,1148
49,10D,28
49,104,13
30,111,11
31,10C,1203
35,20,95,-32,-11
0,21,-1,0,0
21,10D,28
47,104,12
29,111,11
30,10C,1210
46,10D,28
37,20,105,-26,-11
0,21,-1,0,-1
21,104,12
27,111,11
30,10C,1210
46,10D,28
48,104,12
31,111,11
21,20,97,-22,-13
0,21,-1,0,0
21,10C,1214
44,10D,28
49,104,12
29,111,11
29,10C,1207
35,20,101,-27,-15
0,21,-1,-1,-1
21,10D,28
47,104,12
39,111,11
70,10C,1203
35,20,109,-21,-9
0,21,-1,0,-1
17,10,7372760
0,D,28
0,A,-3382006
0,B,15122286
0,C,49
66,10D,28
46,104,12
31,111,11
31,10C,1199
33,20,89,-24,-6
0,21,-1,-1,0
24,10D,28
44,104,12
32,111,11
30,10C,1175
43,10D,28
38,20,124,-19,-4
0,21,-1,0,2
20,104,12
27,111,11
32,10C,1195
43,10D,28
47,104,12
30,111,11
21,20,102,-36,-24
0,21,-1,1,0
20,10C,1226
43,10D,27
47,104,12
33,111,11
30,10C,1226
34,20,103,-27,-22
0,21,-1,0,0
20,10D,27
56,104,12
22,10,7372860
0,D,27
0,A,-3382001
0,B,15122292
0,C,49
41,111,11
27,10C,1214
34,20,94,-32,-16
0,21,-1,0,1
20,10D,27
46,104,12
30,111,11
31,10C,1210
54,10D,27
38,20,79,-36,-17
0,21,-1,0,0
20,104,12
25,111,11
31,10C,1207
52,10D,26
49,104,12
27,20,89,-38,-17
0,21,-2,0,0
18,111,11
30,10C,1203
36,10,7372920
0,D,27
0,A,-3381998
0,B,15122295
0,C,49
41,10D,26
43,104,12
30,111,11
21,20,101,-18,-22
0,21,-2,0,0
18,10C,1199
46,10D,26
50,104,12
29,111,11
30,10C,1207
34,20,108,-22,-16
0,21,-2,0,2
19,10D,26
46,10,7372960
0,D,26
0,A,-3381996
0,B,15122297
0,C,49
41,104,12
31,111,11
43,10C,1207
34,20,98,-28,-14
0,21,-2,-1,0
21,10D,26
45,10,7372980
0,D,26
0,A,-3381995
0,B,15122298
0,C,49
41,104,12
28,111,11
33,10C,1191
34,20,92,-38,0
0,21,-2,0,0
24,10D,26
45,104,12
30,111,11
30,10C,1175
46,10D,26
37,20,103,-27,-17
0,21,-3,-1,0
20,104,12
29,111,11
34,10C,1160
46,10D,26
49,104,13
25,20,114,-31,-25
0,21,-2,0,2
17,10,7373040
0,D,25
0,A,-3381992
0,B,15122301
0,C,49
67,111,11
31,10C,1144
43,10D,25
42,20,94,-33,-27
0,21,-2,0,-1
15,10,7373060
0,D,24
0,A,-3381991
0,B,15122302
0,C,49
68,104,13
42,111,12
33,10C,1109
43,20,78,-53,-11
0,21,-2,1,4
15,10,7373080
0,D,23
0,A,-3381990
0,B,15122303
0,C,49
68,10D,25
44,104,15
28,111,11
32,10C,1003
35,20,109,-25,-13
0,21,-2,0,0
25,10D,25
44,104,17
32,111,12
34,10C,917
45,10D,22
38,20,98,-27,-18
0,21,-1,0,-1
15,10,7373120
0,D,22
0,A,-3381989
0,B,15122305
0,C,49
68,104,20
43,111,11
33,10C,890
35,10,7373140
0,D,21
0,A,-3381988
0,B,15122306
0,C,49
41,10D,22
34,20,89,-42,-12
0,21,-1,0,1
20,104,20
28,111,11
31,10C,859
36,10,7373160
0,D,20
0,A,-3381987
0,B,15122307
0,C,49
40,10D,22
47,104,20
31,20,95,-34,-20
0,21,0,0,0
19,111,11
30,10C,828
36,10,7373180
0,D,19
0,A,-3381986
0,B,15122308
0,C,49
41,10D,22
43,104,20
30,111,11
25,20,104,-30,-9
0,21,0,0,1
19,10C,804
42,10D,19
49,104,21
29,111,11
30,10C,789
34,20,91,-35,-12
0,21,0,0,0
19,10D,19
48,104,21
30,111,11
30,10C,785
46,10D,19
36,20,97,-31,-6
0,21,0,0,0
21,104,21
19,10,7373240
0,D,17
0,A,-3381984
0,B,15122310
0,C,49
56,111,11
32,10C,792
45,10D,19
37,20,81,-48,-18
0,21,0,0,2
20,104,21
33,111,11
39,10C,804
46,10D,18
57,104,21
22,20,90,-22,0
0,21,0,0,0
20,111,11
32,10C,804
42,10D,18
45,104,21
32,111,11
26,10,7373300
0,D,17
0,A,-3381982
0,B,15122312
0,C,49
41,10C,812
32,20,86,-33,-7
0,21,1,0,0
24,10D,18
45,104,21
30,111,11
28,10,7373320
0,D,17
0,A,-3381982
0,B,15122313
0,C,49
40,10C,816
37,20,106,-20,-4
0,21,1,-1,0
20,10D,18
43,104,21
41,111,11
30,10C,824
47,10D,18
38,20,102,-23,-2
0,21,2,-1,0
19,104,21
31,111,11
32,10C,828
43,10D,18
56,104,21
22,20,99,-29,-2
0,21,2,-1,0
19,111,11
31,10C,839
48,10,7373380
0,D,16
0,A,-3381980
0,B,15122315
0,C,49
41,10D,18
44,104,20
21,20,104,-29,-8
0,21,2,-1,0
20,111,11
30,10C,843
42,10D,18
38,10,7373400
0,D,16
0,A,-3381979
0,B,15122315
0,C,49
45,104,20
27,111,11
22,20,88,-31,-5
0,21,1,-1,0
19,10C,835
38,10D,18
47,104,20
30,111,11
30,10C,828
38,20,96,-31,-9
0,21,0,-1,0
19,10D,18
42,104,20
24,10,7373440
0,D,17
0,A,-3381978
0,B,15122316
0,C,49
39,111,11
28,10C,804
46,10D,18
37,20,97,-35,0
0,21,1,0,0
20,104,21
28,111,11
30,10C,789
43,10D,18
45,104,21
30,111,11
29,20,98,-30,-4
0,21,0,-1,0
21,10C,777
42,10D,18
57,104,21
30,111,11
32,10C,781
33,20,101,-27,-21
0,21,0,0,0
21,10D,18
43,104,22
34,111,11
33,10C,773
44,10D,18
38,20,99,-33,-20
0,21,-1,0,0
25,104,22
28,111,11
29,10C,777
46,10D,18
44,104,22
23,10,7373540
0,D,18
0,A,-3381974
0,B,15122319
0,C,49
42,111,11
18,20,96,-28,-16
0,21,-2,0,0
21,10C,761
40,10D,19
48,104,22
34,111,11
30,10C,765
34,20,95,-39,-23
0,21,-2,0,1
21,10D,19
43,104,22
31,111,11
40,10C,785
47,10D,19
37,20,91,-35,-22
0,21,-3,0,0
20,104,22
32,111,11
30,10C,769
43,10D,19
50,104,22
31,20,82,-41,-20
0,21,-4,1,0
20,111,11
30,10C,785
46,10D,20
37,10,7373620
0,D,18
0,A,-3381970
0,B,15122321
0,C,49
41,104,22
28,20,106,-21,-14
0,21,-4,0,0
23,111,11
32,10C,777
42,10D,20
38,10,7373640
0,D,19
0,A,-3381970
0,B,15122322
0,C,49
40,104,22
25,20,86,-40,-27
0,21,-4,2,0
19,111,11
28,10C,804
49,10D,20
38,10,7373660
0,D,19
0,A,-3381969
0,B,15122322
0,C,49
40,104,21
27,20,98,-24,-10
0,21,-3,1,0
21,111,11
34,10C,804
42,10D,20
47,10,7373680
0,D,19
0,A,-3381968
0,B,15122323
0,C,49
40,104,21
19,20,109,-37,-8
0,21,-4,0,0
21,111,11
26,10C,808
45,10D,21
38,10,7373700
0,D,20
0,A,-3381967
0,B,15122324
0,C,49
41,104,20
27,111,11
21,20,105,-26,-6
0,21,-3,0,0
21,10C,796
47,10D,21
49,10,7373720
0,D,20
0,A,-3381966
0,B,15122325
0,C,49
40,104,21
31,111,11
21,20,97,-29,-11
0,21,-3,0,-1
20,10C,820
39,10D,21
38,10,7373740
0,D,20
0,A,-3381966
0,B,15122326
0,C,49
41,104,21
31,111,11
30,10C,824
34,20,82,-46,-11
0,21,-3,1,0
19,10D,22
37,10,7373760
0,D,20
0,A,-3381965
0,B,15122327
0,C,49
40,104,21
32,111,11
32,10C,828
42,20,107,-34,-14
0,21,-3,0,0
19,10D,22
37,10,7373780
0,D,20
0,A,-3381964
0,B,15122327
0,C,49
41,104,21
36,111,11
30,10C,820
38,20,74,-56,-16
0,21,-2,1,-3
18,10D,22
42,10,7373800
0,D,21
0,A,-3381963
0,B,15122328
0,C,49
40,104,21
28,111,11
30,10C,824
42,20,102,-33,-14
0,21,-3,1,0
18,10D,22
37,10,7373820
0,D,20
0,A,-3381963
0,B,15122329
0,C,49
41,104,21
32,111,11
29,10C,839
45,10D,22
37,20,108,-32,-26
0,21,-2,0,0
21,104,20
27,111,11
30,10C,835
54,10D,22
44,104,20
23,10,7373860
0,D,20
0,A,-3381961
0,B,15122331
0,C,49
42,111,11
18,20,88,-42,-21
0,21,-2,0,-1
21,10C,824
44,10D,22
48,104,20
30,111,11
30,10C,839
34,20,92,-41,-21
0,21,-3,0,0
21,10D,22
55,104,20
32,111,11
34,10C,828
40,10,7373900
0,D,20
0,A,-3381960
0,B,15122333
0,C,39
40,10D,21
35,20,102,-40,-14
0,21,-2,0,1
20,104,20
29,111,11
31,10C,808
43,10D,21
45,104,20
30,111,11
21,20,77,-44,-11
0,21,-2,1,0
20,10C,828
41,10D,21
50,104,21
33,111,11
29,10C,824
34,20,100,-32,-15
0,21,-2,0,0
20,10D,21
48,104,20
29,111,11
30,10C,832
46,10D,20
47,20,99,-31,-10
0,21,-2,0,-2
20,104,20
27,111,11
30,10C,820
46,10D,20
59,104,20
20,20,105,-41,-13
0,21,-2,0,1
21,111,11
19,10,7374000
0,D,18
0,A,-3381957
0,B,15122337
0,C,39
56,10C,820
44,10D,20
59,104,20
20,20,78,-57,-20
0,21,-2,0,3
22,111,11
30,10C,824
42,10D,20
47,104,20
27,111,11
31,10,7374040
0,D,19
0,A,-3381956
0,B,15122339
0,C,39
41,10C,824
32,20,92,-33,-10
0,21,-2,-1,0
19,10D,20
44,104,20
29,111,11
33,10C,824
34,10,7374060
0,D,18
0,A,-3381955
0,B,15122340
0,C,39
40,10D,20
35,20,94,-38,-13
0,21,-1,0,0
21,104,20
26,111,11
32,10C,839
47,10D,20
55,104,20
22,20,103,-32,-16
0,21,-1,0,1
20,111,11
36,10C,828
39,10,7374100
0,D,18
0,A,-3381954
0,B,15122342
0,C,39
41,10D,20
43,104,20
22,20,100,-26,-7
0,21,-1,0,0
23,111,11
31,10C,824
47,10D,20
50,104,20
33,111,11
21,20,86,-41,-11
0,21,-1,0,1
21,10C,839
42,10D,20
46,104,20
30,111,11
29,10C,828
34,20,98,-27,-12
0,21,0,0,-1
21,10D,20
45,104,20
30,111,11
31,10C,839
45,10D,20
38,20,92,-36,-8
0,21,0,0,-1
19,104,20
26,111,11
27,10,7374180
0,D,17
0,A,-3381952
0,B,15122345
0,C,39
41,10C,835
44,10D,20
45,104,20
30,20,94,-37,-11
0,21,0,0,0
20,111,11
40,10C,847
36,10,7374200
0,D,17
0,A,-3381952
0,B,15122346
0,C,33
40,10D,20
43,104,20
21,20,83,-41,-9
0,21,0,0,0
23,111,11
32,10C,851
43,10D,20
47,104,20
29,111,11
26,20,116,-19,5
0,21,0,0,0
17,10C,839
41,10D,20
47,104,20
33,111,11
30,10C,843
34,20,85,-35,-10
0,21,0,0,4
19,10D,20
48,104,20
34,111,11
34,10C,832
42,10D,20
37,20,81,-50,-11
0,21,0,0,1
19,104,20
29,111,11
29,10C,843
46,10D,20
50,104,20
29,20,73,-41,-26
0,21,0,0,1
20,111,11
20,10,7374300
0,D,18
0,A,-3381949
0,B,15122350
0,C,33
56,10C,851
44,10D,20
45,104,20
21,20,100,-29,-3
0,21,0,0,2
21,111,11
27,10C,843
57,10D,20
49,104,20
28,111,11
21,20,89,-39,-13
0,21,0,0,1
24,10C,839
41,10D,20
45,104,20
39,111,11
32,10C,828
34,20,109,-38,-6
0,21,0,-1,0
21,10D,20
43,104,20
30,111,11
30,10C,828
46,10D,20
37,20,88,-52,3
0,21,0,-3,-1
20,104,20
28,111,11
31,10C,816
46,10D,19
48,104,20
31,20,95,-51,-11
0,21,2,-1,2
21,111,11
28,10C,808
46,10D,19
49,104,20
28,111,11
30,20,103,-33,4
0,21,3,-1,-3
22,10C,804
40,10D,19
60,104,21
29,111,11
31,10C,789
33,20,84,-44,3
0,21,4,0,-1
16,10,7374440
0,D,16
0,A,-3381944
0,B,15122355
0,C,33
67,10D,19
43,104,21
29,111,11
22,10,7374460
0,D,16
0,A,-3381943
0,B,15122356
0,C,33
47,10C,789
31,20,112,-31,1
0,21,4,-2,-1
21,10D,17
46,104,21
29,111,11
30,10C,781
43,10D,17
38,20,107,-41,0
0,21,4,-2,0
20,104,21
27,111,11
32,10C,777
43,10D,17
56,104,22
22,20,92,-45,-5
0,21,4,-4,0
19,111,11
32,10C,785
44,10D,17
39,10,7374520
0,D,13
0,A,-3381941
0,B,15122357
0,C,33
41,104,22
28,111,11
21,20,100,-53,-11
0,21,5,-3,1
20,10C,785
38,10D,15
48,104,22
42,111,11
32,10C,792
35,20,97,-44,1
0,21,4,-2,0
20,10D,15
46,104,21
22,10,7374560
0,D,11
0,A,-3381940
0,B,15122357
0,C,33
44,111,11
32,10C,792
39,20,94,-39,-14
0,21,3,-3,-1
19,10D,15
46,104,21
23,10,7374580
0,D,11
0,A,-3381939
0,B,15122357
0,C,33
40,111,11
28,10C,796
46,10D,15
36,20,96,-37,-9
0,21,2,-3,0
20,104,21
21,10,7374600
0,D,11
0,A,-3381939
0,B,15122357
0,C,33
56,111,11
37,10C,800
43,10D,14
35,20,95,-34,-16
0,21,2,-2,0
22,104,21
28,111,11
29,10C,804
46,10D,14
50,104,20
25,20,102,-37,-10
0,21,1,-1,-1
17,10,7374640
0,D,12
0,A,-3381937
0,B,15122358
0,C,33
66,111,11
29,10C,808
42,10D,14
44,104,21
21,20,85,-51,-17
0,21,0,0,-1
21,10,7374660
0,D,12
0,A,-3381936
0,B,15122358
0,C,33
62,111,11
28,10C,800
45,10D,14
47,20,103,-32,-23
0,21,0,-1,0
21,104,21
31,111,11
39,10C,800
46,10D,14
45,104,21
30,20,97,-40,-23
0,21,-1,0,0
16,10,7374700
0,D,13
0,A,-3381935
0,B,15122359
0,C,33
67,111,11
41,10C,781
45,10D,14
37,20,98,-39,-16
0,21,-2,0,-1
17,10,7374720
0,D,12
0,A,-3381934
0,B,15122359
0,C,33
66,104,22
32,111,12
27,10C,789
47,10D,13
38,20,105,-37,-20
0,21,-3,1,0
17,10,7374740
0,D,12
0,A,-3381933
0,B,15122360
0,C,28
66,104,27
27,111,12
35,10,7374760
0,D,13
0,A,-3381933
0,B,15122360
0,C,28
40,10C,878
32,20,99,-36,-23
0,21,-3,1,0
20,10D,13
44,104,24
31,111,12
30,10C,898
35,10,7374780
0,D,13
0,A,-3381932
0,B,15122361
0,C,28
41,10D,13
35,20,97,-42,-19
0,21,-4,1,0
19,104,24
28,111,12
31,10C,886
44,10D,13
45,104,23
29,111,12
22,20,86,-48,-34
0,21,-5,2,0
20,10C,875
62,10D,12
46,104,23
34,111,12
32,10C,863
